Days for shipment (scheduled),Order Region,order month,Order Status,order hour,order day,city risk score,category risk score,Shipping Mode,Market,Order Item Total,actual_late_risk,predicted_late_risk
1,2,12,5,0,5,0.8275862068965517,0.5474660586589284,0,0,-0.3886730623051357,1,1
4,21,7,1,23,0,0.5443330763299923,0.5474660586589284,3,4,-1.2130419715238476,1,1
4,14,5,1,10,6,0.5309090909090909,0.5448619976625011,3,4,-0.6265871197383748,0,0
4,1,1,5,10,6,0.38461538461538464,0.5448619976625011,3,2,-0.6374165678921005,1,0
4,9,11,1,21,4,0.5,0.5696629213483146,3,0,-1.1922994804268972,1,0
2,8,12,7,8,5,0.527027027027027,0.5492640692640692,2,1,1.2068341773147726,1,1
4,21,7,6,0,2,0.7391304347826086,0.5455669122890421,3,4,0.09073715973064998,1,1
4,13,2,1,1,4,0.6666666666666666,0.5455669122890421,3,3,-1.1213251087109448,0,0
0,7,12,8,7,2,0.5340136054421769,0.5492640692640692,1,3,1.6233504207654923,0,0
2,7,1,6,17,0,0.0,0.5492640692640692,2,3,1.2068341773147726,0,0
1,15,2,1,20,0,0.5294117647058824,0.5448619976625011,0,3,-0.5182928964411876,1,1
2,3,2,2,10,4,0.6290322580645161,0.5480694980694981,2,2,0.14063585151283295,1,1
4,1,2,1,8,0,0.48,0.5448619976625011,3,2,-0.550781175925831,0,0
4,14,5,6,16,3,0.6497890295358649,0.5455669122890421,3,4,-0.9005714996820634,0,0
4,13,12,7,22,4,0.7567567567567568,0.5696629213483146,3,3,-1.0007852976933103,1,0
1,15,3,7,20,1,0.5669291338582677,0.5492640692640692,0,3,1.3734406746950605,1,1
4,6,8,2,12,0,0.5050505050505051,0.5474660586589284,3,4,-0.8341788003130223,0,0
4,22,7,7,12,5,0.3333333333333333,0.5492640692640692,3,1,1.3734406746950605,0,0
4,21,6,6,19,0,0.5230352303523035,0.5497128426540671,3,4,-0.056126508528665624,0,0
2,22,7,7,18,2,0.5268595041322314,0.5515294974508376,2,1,-0.2061556136028282,1,1
4,13,11,2,11,4,0.5476190476190477,0.5449667654360535,3,3,1.806450798945094,0,0
2,12,5,2,13,1,0.5849056603773585,0.5497128426540671,2,2,0.43361336216148466,1,1
2,22,11,5,18,3,0.40625,0.5362318840579711,2,1,-0.3887563197370391,1,1
0,10,6,6,11,1,0.5986394557823129,0.5455669122890421,1,1,-0.15917258633978196,0,0
0,17,7,7,1,1,0.5204359673024523,0.5492640692640692,1,1,1.4067619741711181,0,0
4,3,3,3,5,6,0.5343915343915344,0.5453419768373516,3,2,0.923603131768283,0,0
4,15,1,8,16,4,0.554670528602462,0.5714285714285714,3,3,0.3853807095290975,0,0
4,18,5,6,11,5,0.7246376811594203,0.5453419768373516,3,4,0.8361347206436318,1,0
4,22,8,6,18,0,0.25806451612903225,0.5449667654360535,3,1,2.264535535929921,1,1
2,5,1,1,13,4,0.5136612021857924,0.5497128426540671,2,0,0.17379050867111348,1,1
1,22,8,2,21,0,0.5111111111111111,0.5448619976625011,0,1,-0.5182928964411876,1,1
4,2,10,2,15,3,0.49333333333333335,0.5497128426540671,3,0,-0.056126508528665624,0,0
1,1,5,2,1,4,0.38461538461538464,0.5497128426540671,0,2,-1.105580799790006,1,1
1,22,8,5,19,1,0.456,0.5474660586589284,0,1,0.14005266796063054,1,1
4,3,3,6,14,4,0.4181184668989547,0.5449667654360535,3,2,0.02392791846075748,0,0
1,12,3,2,9,6,0.7037037037037037,0.6005830903790087,0,2,-1.1506478560818252,1,1
4,3,4,2,11,1,0.5283230510375772,0.5455669122890421,3,2,0.4739321037053123,1,1
2,3,4,5,11,2,0.4444444444444444,0.5455669122890421,2,2,0.45310629153277626,1,1
4,7,12,2,15,6,0.375,0.5453419768373516,3,3,0.9485941063753262,0,0
4,14,4,2,22,0,0.43333333333333335,0.5480694980694981,3,4,-0.07595259508154138,0,0
0,18,5,2,7,3,0.0,0.5448619976625011,1,4,-0.5020487887706166,0,0
2,12,1,6,13,1,0.8275862068965517,0.5515294974508376,2,2,-0.14284509378333704,1,1
4,1,1,3,7,4,0.534965034965035,0.5453419768373516,3,2,0.7236753349119374,1,0
4,3,2,6,12,6,0.4752851711026616,0.5480694980694981,3,2,-0.025970645867454997,0,0
4,22,8,5,5,4,0.5238095238095238,0.5449667654360535,3,1,2.1396637937056697,1,0
4,22,10,2,9,5,0.6136363636363636,0.5474660586589284,3,1,0.3482275322540871,1,1
4,3,4,2,10,3,0.5930735930735931,0.5497128426540671,3,2,0.0738266102429407,0,0
4,13,1,2,13,3,0.518796992481203,0.5429594272076372,3,3,-1.2604415403545322,1,0
2,21,5,2,12,4,0.6875,0.5492640692640692,2,4,1.573368471551406,1,1
1,15,12,5,23,5,0.6141732283464567,0.5492640692640692,0,3,1.7732962684077516,1,1
1,1,5,2,1,4,0.38461538461538464,0.5492640692640692,0,2,0.9736682109603025,1,1
1,13,1,6,7,0,0.5897435897435898,0.5453419768373516,0,3,0.9735850809823694,1,1
2,21,8,6,19,3,0.5443330763299923,0.5455669122890421,2,4,-0.33827457102359154,0,1
4,1,2,1,2,0,0.5371900826446281,0.5696629213483146,3,2,-1.1173265566057675,1,0
1,13,10,7,22,3,1.0,0.5449667654360535,0,3,-0.6923966990322887,1,1
4,14,4,6,22,5,0.6164383561643836,0.5455669122890421,3,4,-0.8172682509919194,0,0
2,10,7,1,21,5,0.7307692307692307,0.5497128426540671,2,1,-0.2060723561709248,1,1
4,10,6,6,9,4,0.5661331086773378,0.5497128426540671,3,1,-0.10860745357349313,1,0
4,15,1,2,17,0,0.5427872860635696,0.5192743764172335,3,3,-0.9192314095617604,1,1
4,22,9,1,23,4,0.5941176470588235,0.5474660586589284,3,1,-0.738463385394942,1,1
4,12,4,6,10,0,0.5670498084291188,0.5497128426540671,3,2,-1.1105789819660177,1,0
4,22,8,6,4,0,0.3333333333333333,0.5515294974508376,3,1,-0.7756166266468474,0,0
4,7,11,2,4,1,0.601063829787234,0.5448619976625011,3,3,-0.46414578479259405,0,0
4,20,1,2,10,6,0.5072463768115942,0.5449667654360535,3,3,1.806450798945094,0,0
4,0,12,2,10,6,0.23529411764705882,0.5474660586589284,3,4,-0.3012879086123879,0,1
2,19,1,2,7,0,0.5830258302583026,0.5449667654360535,2,0,-0.7507089731153895,1,1
2,15,2,2,0,4,0.554670528602462,0.5480694980694981,2,3,-0.009309996129426202,1,1
2,11,3,2,8,2,0.488272921108742,0.5492640692640692,2,3,1.739974968931694,1,1
0,8,10,7,9,6,0.16,0.5480694980694981,1,1,-0.009309996129426202,0,0
2,10,9,2,23,3,0.5986394557823129,0.5474660586589284,2,1,0.5564022690935732,1,1
4,12,1,3,17,3,0.0,0.5448619976625011,3,2,-0.4966340642772374,0,0
1,20,9,7,14,6,0.41379310344827586,0.5497128426540671,0,3,0.9483442066256457,1,1
4,22,9,6,5,4,0.5120828538550057,0.5455669122890421,3,1,0.3698030428426323,1,1
2,11,11,6,2,0,0.5150784077201448,0.5480694980694981,2,3,-0.14259519403365656,1,1
4,6,7,2,15,3,0.5046082949308756,0.5497128426540671,3,4,-0.685815734555262,0,0
4,12,5,2,15,3,0.46153846153846156,0.5497128426540671,3,2,-1.0356060581448878,0,0
0,17,8,5,22,6,0.5858585858585859,0.5497128426540671,1,1,-0.5958482009789319,1,1
2,3,4,5,4,2,0.592948717948718,0.5453419768373516,2,2,0.5487383852086646,1,1
1,8,10,6,21,5,0.6428571428571429,0.5492640692640692,0,1,1.3067980757429454,1,1
1,11,1,6,9,6,0.5150784077201448,0.5429594272076372,0,3,-1.2471963225632507,1,1
4,11,3,1,21,2,0.125,0.5492640692640692,3,3,1.6400110705035211,0,0
4,1,5,6,21,0,0.550429669832655,0.5448619976625011,3,2,-0.583269456243507,0,0
1,22,7,2,3,6,0.5120828538550057,0.5449667654360535,0,1,0.12389181688893025,1,1
0,8,10,1,18,1,0.5833333333333334,0.5474660586589284,1,1,-0.7259678980914205,1,1
4,20,8,3,9,0,0.7878787878787878,0.5448619976625011,3,3,-0.6049282875744245,0,1
4,21,5,1,22,6,0.625,0.5492640692640692,3,4,1.739974968931694,0,0
4,10,6,6,13,5,0.5661331086773378,0.5515294974508376,3,1,-0.14284509378333704,1,0
4,3,2,7,5,0,0.4181184668989547,0.5492640692640692,3,2,1.6233504207654923,0,0
4,7,11,1,17,1,0.5340136054421769,0.5580110497237569,3,3,0.8181411881043587,1,0
4,3,1,7,1,5,0.5190615835777126,0.5455669122890421,3,2,0.049085535385577986,0,0
1,3,5,2,1,6,0.546875,0.5455669122890421,0,2,-0.19249388581583954,1,1
2,9,1,1,0,2,0.574468085106383,0.5608365019011406,2,0,-0.36201604771526424,1,0
4,13,10,7,1,1,0.6,0.5455669122890421,3,3,-0.33827457102359154,0,0
4,11,3,8,16,4,0.5652173913043478,0.5449667654360535,3,3,1.2400720919049564,0,0
1,7,2,5,11,3,0.5851063829787234,0.5497128426540671,0,3,-0.695812099157195,1,1
1,12,2,2,6,0,0.483739837398374,0.5696629213483146,0,2,-1.3285835844545504,1,1
4,12,4,5,21,1,0.32558139534883723,0.5474660586589284,3,2,-0.5261234226438732,1,1
1,3,3,5,20,3,0.5836734693877551,0.5448619976625011,0,2,-0.6265871197383748,1,1
2,20,12,5,7,5,0.6521739130434783,0.5528726061615321,2,3,-1.3379135553053192,0,1
0,3,5,5,18,3,0.5647668393782384,0.5448619976625011,1,2,-0.6049282875744245,1,1
2,6,7,6,20,6,0.572661217075386,0.5515294974508376,2,4,-1.2222053479562076,1,1
4,17,9,2,15,3,1.0,0.5515294974508376,3,1,-0.39267158242186556,1,1
4,19,8,2,17,1,0.7021276595744681,0.5564681724845996,3,0,-1.1477322233012262,0,1
1,18,7,1,8,5,0.550063371356147,0.5448619976625011,0,4,-0.6157576724176814,1,1
0,15,3,2,13,3,0.5458015267175572,0.5497128426540671,1,3,-0.026137288185232074,1,1
4,12,3,3,23,6,0.47023809523809523,0.5480694980694981,3,2,-0.025970645867454997,1,1
4,11,3,7,5,5,0.6,0.5480694980694981,3,3,0.04900227795367459,1,0
4,15,11,2,21,6,0.37037037037037035,0.5492640692640692,3,3,1.739974968931694,0,0
4,3,1,7,20,6,0.5555555555555556,0.5492640692640692,3,2,1.573368471551406,1,1
1,21,8,0,16,6,0.5230352303523035,0.5449667654360535,0,4,0.7985648738471933,0,0
4,22,10,2,1,1,0.6956521739130435,0.5067873303167421,3,1,9.720592708311294,1,1
4,6,5,0,0,1,0.5046082949308756,0.5448619976625011,3,4,-0.48580461695654414,0,0
4,22,7,2,20,4,0.5833333333333334,0.5608365019011406,3,1,-1.1255735603991965,1,1
4,3,4,6,19,5,0.5499405469678954,0.5449667654360535,3,2,-0.7257179985083464,0,0
4,1,6,2,9,5,0.550429669832655,0.5449667654360535,3,2,0.5237474106016213,0,0
4,22,8,5,4,1,0.5608040201005026,0.5457627118644067,3,1,-1.3859795336314817,0,0
2,10,7,2,0,0,0.6428571428571429,0.5608365019011406,2,1,-1.32949992527164,1,1
1,3,3,7,18,4,0.5885462555066079,0.5448619976625011,0,2,-0.6157576724176814,1,1
4,1,4,5,8,0,0.7391304347826086,0.5453419768373516,3,2,0.7486663095189806,0,0
4,7,1,6,19,4,0.25,0.5455669122890421,3,3,-1.2129586822701033,1,0
2,17,7,3,19,1,0.5810344827586207,0.5474660586589284,2,1,-1.1756388306888683,1,1
4,18,6,5,14,3,0.48663101604278075,0.5564681724845996,3,4,-1.3549907149557519,0,0
4,22,11,6,16,3,0.43902439024390244,0.5362318840579711,3,1,-0.1834138625308159,0,0
4,22,8,2,11,3,0.5657894736842105,0.5474660586589284,3,1,-0.9008213992651375,1,1
0,6,6,7,10,0,0.5046082949308756,0.5480694980694981,1,4,0.07399325256071777,0,0
4,17,9,5,18,2,0.5151515151515151,0.5608365019011406,3,1,-0.2328960122455411,0,1
4,3,5,6,13,3,0.592948717948718,0.5497128426540671,3,2,0.41362050583686133,1,1
2,11,2,6,21,0,0.5481481481481482,0.5492640692640692,2,3,1.3067980757429454,1,1
4,22,7,1,14,6,0.43333333333333335,0.5492640692640692,3,1,1.6733323699795788,1,1
4,3,2,5,17,3,0.4846715328467153,0.5497128426540671,3,2,-0.5358698869130029,0,0
4,13,1,2,17,2,0.4112903225806452,0.5429594272076372,3,3,-1.2505284334344124,0,0
2,21,5,6,2,6,0.49437148217636023,0.5497128426540671,2,4,-1.053099759446262,1,1
4,12,2,2,18,5,0.5826446280991735,0.5497128426540671,3,2,-0.6758193063929504,0,0
4,15,11,2,6,5,0.5669291338582677,0.5453419768373516,3,3,0.8486302079471534,1,1
1,13,1,1,7,5,0.6126760563380281,0.5480694980694981,0,3,0.05733260282268898,1,1
4,3,3,4,16,4,0.5283230510375772,0.5497128426540671,3,2,0.4735989465237284,0,0
4,10,6,7,16,3,0.359375,0.5480694980694981,3,1,-0.07595259508154138,0,0
0,3,2,2,23,5,0.6549707602339181,0.5492640692640692,1,2,1.24015547679083,1,1
1,11,12,1,9,4,0.5168067226890757,0.5599173553719008,0,3,1.9729741655144166,1,1
4,18,6,3,5,2,0.550063371356147,0.5497128426540671,3,4,-0.2210668393051875,0,0
4,10,8,2,5,5,0.5641025641025641,0.5492640692640692,3,1,1.4067619741711181,1,1
4,15,1,2,5,1,0.554670528602462,0.5474660586589284,3,3,0.07341006900851534,1,1
4,12,5,2,15,0,0.5015511892450879,0.5449667654360535,3,2,1.3067146908570717,0,0
4,18,5,2,8,4,0.5942857142857143,0.5480694980694981,3,4,0.14063585151283295,0,0
4,1,4,2,12,3,0.550429669832655,0.5449667654360535,3,2,-1.0255263727172794,1,0
4,22,6,1,3,1,0.5608040201005026,0.5455669122890421,3,1,-1.1504812457524953,0,0
4,12,3,2,5,5,0.4067796610169492,0.5474660586589284,3,2,-1.1298220439092892,0,0
2,22,9,2,17,4,0.5375722543352601,0.5448619976625011,2,1,-0.4749752329463198,1,1
1,22,7,1,0,6,0.90625,0.5492640692640692,0,1,1.6400110705035211,1,1
4,22,8,2,6,5,0.0,0.5474660586589284,3,1,0.49392483257596514,0,0
2,10,7,6,0,6,0.5661331086773378,0.5474660586589284,2,1,-0.8008575008369647,1,1
2,22,9,3,12,3,0.6,0.5474660586589284,2,1,0.45235659311676707,1,1
4,7,2,6,22,5,0.375,0.5453419768373516,3,3,0.5487383852086646,0,0
2,13,1,1,23,2,0.5222222222222223,0.5449667654360535,2,3,1.639844301564806,1,1
1,22,9,2,11,5,0.9166666666666666,0.5448619976625011,0,1,-0.5399517286051377,1,1
4,12,5,1,6,1,0.4868421052631579,0.5448619976625011,3,2,-0.4966340642772374,0,0
4,3,4,1,8,1,0.5418060200668896,0.5492640692640692,3,2,1.4734045731232333,0,1
4,1,2,6,3,2,0.48,0.5455669122890421,3,2,0.4739321037053123,1,0
0,22,9,0,11,3,0.6666666666666666,0.5497128426540671,1,1,0.8733712828045161,0,0
4,21,6,5,6,0,0.3392857142857143,0.5449667654360535,3,4,0.7985648738471933,0,0
2,21,6,0,20,5,0.5443330763299923,0.5492640692640692,2,4,1.4067619741711181,0,0
4,22,10,6,16,3,0.4714285714285714,0.5515294974508376,3,1,-1.2804343168746435,1,0
2,22,6,2,2,2,0.9090909090909091,0.5455669122890421,2,1,-1.1754722203595385,1,1
4,12,5,2,10,6,0.3333333333333333,0.5480694980694981,3,2,0.14063585151283295,0,0
2,22,8,3,2,4,0.6194331983805668,0.5480694980694981,2,1,0.04900227795367459,1,1
4,3,5,2,8,0,0.632,0.5515294974508376,3,2,-0.15950574352136584,1,1
4,15,11,6,14,6,0.5606361829025845,0.5497128426540671,3,3,-0.6758193063929504,0,0
4,19,1,3,20,6,0.6449704142011834,0.5480694980694981,3,0,0.14063585151283295,1,1
4,22,8,5,1,3,0.5357142857142857,0.5449667654360535,3,1,1.889754047635238,1,0
4,8,11,2,22,0,0.3448275862068966,0.5497128426540671,3,1,-0.2809618951061807,0,0
1,12,2,1,23,3,0.5862068965517241,0.5474660586589284,0,2,-0.3012879086123879,1,1
4,13,8,2,11,1,0.35294117647058826,0.5474660586589284,3,3,-1.1173265566057675,0,0
1,22,6,2,19,4,0.5606060606060606,0.5492640692640692,0,1,1.7066536694556365,1,1
4,7,3,5,23,1,0.42857142857142855,0.5492640692640692,3,3,1.3067980757429454,0,0
4,7,12,6,8,1,0.7692307692307693,0.5646153846153846,3,3,0.23651784493840194,0,1
4,19,9,6,7,3,0.4232558139534884,0.5553435114503816,3,0,-0.615674414985778,0,1
4,1,4,1,6,4,0.550429669832655,0.5457627118644067,3,2,-1.252611014651666,0,1
4,18,7,5,13,1,0.550063371356147,0.5480694980694981,3,4,0.05733260282268898,1,1
4,13,1,7,5,1,0.43103448275862066,0.5578512396694215,3,3,2.8668179223296977,1,1
4,6,6,2,14,2,0.6111111111111112,0.5449667654360535,3,4,-1.3079243826113438,1,1
2,10,9,2,12,1,0.6451612903225806,0.5497128426540671,2,1,0.3636385566227749,1,1
4,3,3,7,19,3,0.6509433962264151,0.5455669122890421,3,2,-0.3257790837200699,1,1
4,6,4,1,11,4,0.572661217075386,0.5453419768373516,3,4,0.34889397323819293,1,0
4,12,4,2,20,0,0.5852534562211982,0.5608365019011406,3,2,-0.08744848421937301,0,0
1,17,7,1,8,2,0.75,0.5455669122890421,0,1,-0.8006076012538906,1,1
2,22,8,2,17,0,0.5743243243243243,0.5449667654360535,2,1,0.02392791846075748,1,1
4,3,5,2,17,3,0.42857142857142855,0.5480694980694981,3,2,0.09065390229874658,0,0
4,6,6,6,18,5,0.5584415584415584,0.5608365019011406,3,4,0.20702855071526766,1,1
4,7,12,2,16,6,0.9090909090909091,0.5474660586589284,3,3,-1.1381523687783035,1,1
4,12,4,6,10,5,0.5,0.5696629213483146,3,2,-0.7176375732224061,0,1
4,6,7,2,2,2,0.572661217075386,0.5449667654360535,3,4,0.12389181688893025,0,1
2,11,1,2,4,3,0.48484848484848486,0.5429594272076372,2,3,-1.1942154513148209,1,1
4,20,9,7,17,1,0.42105263157894735,0.5457627118644067,3,3,-1.3055919018110163,0,0
4,22,6,5,11,1,0.55,0.5453419768373516,3,1,0.8986121571612398,0,1
1,22,6,1,3,3,0.5996810207336523,0.5480694980694981,0,1,-0.12593454429562778,1,1
4,22,9,2,1,4,0.5950920245398773,0.5765765765765766,3,1,1.8067006978617424,0,0
4,13,1,1,9,4,0.6366782006920415,0.5492640692640692,3,3,1.7732962684077516,0,0
1,13,12,2,10,1,0.7272727272727273,0.5449667654360535,0,3,-0.738213485811868,1,1
4,22,8,2,18,2,0.5028571428571429,0.5474660586589284,3,1,-0.738463385394942,1,1
1,15,2,2,16,4,0.65,0.5553435114503816,0,3,1.0331468529808407,1,1
4,22,8,2,1,0,0.3728813559322034,0.5449667654360535,3,1,0.9485107214894525,0,0
2,12,4,6,9,3,0.5833333333333334,0.5453419768373516,2,2,0.8486302079471534,0,1
1,13,2,6,13,6,0.6107784431137725,0.5474660586589284,0,3,-0.8258484754440079,1,1
2,3,1,1,21,0,0.5368421052631579,0.5448619976625011,2,2,-0.5182928964411876,0,0
4,6,5,2,11,1,0.5882352941176471,0.5455669122890421,3,4,-1.1129947838419305,1,1
4,18,6,2,23,3,0.45910290237467016,0.5455669122890421,3,4,-0.5007159059693723,1,1
4,15,11,2,22,3,0.53125,0.5455669122890421,3,3,0.4947579158778483,0,1
4,11,3,6,4,5,0.1724137931034483,0.5492640692640692,3,3,1.8066175678838092,0,0
4,10,7,6,22,1,0.4470588235294118,0.5492640692640692,3,1,1.7732962684077516,1,0
4,12,1,7,8,5,0.5826446280991735,0.5453419768373516,3,2,0.5737293598157077,0,0
4,13,12,2,10,1,0.43103448275862066,0.5474660586589284,3,3,-0.1597557698919844,0,0
4,13,1,7,16,3,0.4473684210526316,0.5432692307692307,3,3,0.02034594041148539,1,0
4,3,3,1,17,0,0.4846715328467153,0.5449667654360535,3,2,-1.0905029003645448,0,0
2,18,8,7,22,6,0.5707964601769911,0.5497128426540671,2,4,0.6735266167591358,0,1
1,15,11,2,17,6,0.5669291338582677,0.5580110497237569,0,3,0.3054929248574512,1,1
1,1,3,2,8,2,0.5147679324894515,0.5474660586589284,0,2,0.5147506447485011,1,1
2,6,4,7,4,3,0.5046082949308756,0.5474660586589284,2,4,-1.1798039931233755,1,1
4,10,7,1,10,4,0.5,0.5497128426540671,3,1,0.9483442066256457,0,0
2,21,5,2,20,1,0.5230352303523035,0.5515294974508376,2,4,-0.8724150245331881,1,1
4,1,3,8,13,6,0.477112676056338,0.5474660586589284,3,2,-0.8258484754440079,0,0
4,22,8,1,4,6,0.8024691358024691,0.5453419768373516,3,1,0.34889397323819293,0,0
1,17,9,8,8,4,0.39215686274509803,0.5515294974508376,0,1,-0.009643280764980593,0,0
4,3,3,6,2,2,0.535796766743649,0.5480694980694981,3,2,0.12397520177480417,1,1
4,22,10,2,17,2,0.5,0.5337423312883436,3,1,0.9139399240980242,0,1
4,13,11,2,9,2,0.6923076923076923,0.5453419768373516,3,3,0.7486663095189806,1,1
1,18,4,0,19,1,0.21875,0.5453419768373516,0,4,0.34889397323819293,0,0
4,1,5,2,2,6,0.550429669832655,0.5448619976625011,3,2,-0.6374165678921005,0,0
4,22,7,5,7,0,0.3235294117647059,0.5448619976625011,3,1,-0.5020487887706166,0,0
4,3,4,5,11,4,0.5303776683087028,0.5453419768373516,3,2,0.798648258733067,1,1
2,12,5,2,15,4,0.5660377358490566,0.5453419768373516,2,2,0.47376546138753495,1,1
1,20,11,7,7,0,0.6323529411764706,0.5192743764172335,0,3,-1.1057474101193356,1,1
2,11,11,2,9,1,0.488272921108742,0.5714285714285714,2,3,0.6459532614354782,1,1
1,15,11,5,18,5,0.7837837837837838,0.5474660586589284,0,3,-1.1256568814747818,1,1
4,17,9,6,20,3,0.6353790613718412,0.5515294974508376,3,1,0.09032061766319219,0,1
1,22,7,7,10,1,0.34615384615384615,0.5474660586589284,0,1,-1.108996231736753,1,1
2,22,8,6,7,0,0.546875,0.5515294974508376,2,1,-0.25946964194953864,1,1
4,22,9,7,1,2,0.5853658536585366,0.5492640692640692,3,1,1.6733323699795788,0,0
4,11,12,2,21,0,0.626890756302521,0.5492640692640692,3,3,1.7066536694556365,1,1
1,11,1,7,19,3,0.5664939550949913,0.5480694980694981,0,3,-0.19257714324774294,1,1
1,17,10,6,7,2,0.41627906976744183,0.581081081081081,0,1,1.788457266405821,1,1
1,17,7,6,1,5,0.484375,0.5480694980694981,0,1,-0.025970645867454997,1,1
1,3,4,1,12,3,0.4846715328467153,0.5474660586589284,0,2,-0.07645252120184041,1,1
0,20,10,6,3,5,0.5373134328358209,0.5497128426540671,1,3,0.7484164097693001,0,0
0,19,9,2,0,1,0.5660377358490566,0.5449667654360535,1,0,-0.27588039193788694,0,0
4,7,10,2,11,5,0.5112359550561798,0.5474660586589284,3,3,-1.1173265566057675,1,0
4,10,9,1,16,2,0.4387755102040816,0.5449667654360535,3,1,0.6736100008119773,0,0
1,21,7,6,21,3,0.6,0.5480694980694981,0,4,0.09065390229874658,1,1
4,15,12,6,16,1,0.4264705882352941,0.5480694980694981,3,3,0.07399325256071777,0,0
2,13,1,7,11,6,0.45,0.5449667654360535,2,3,-0.8590031964125767,1,1
4,22,9,1,18,0,0.35714285714285715,0.5480694980694981,3,1,0.07399325256071777,0,0
4,3,4,7,6,4,0.4343891402714932,0.5453419768373516,3,2,0.8986121571612398,0,1
1,3,5,2,16,2,1.0,0.5492640692640692,0,2,1.739974968931694,1,1
1,22,6,2,23,2,0.4895833333333333,0.5696629213483146,0,1,-1.0069497520913266,1,1
4,22,10,1,1,6,0.581888246628131,0.5067873303167421,3,1,10.47032194652259,1,0
2,3,1,5,12,6,0.5499405469678954,0.5448619976625011,2,2,-0.6157576724176814,0,1
4,6,6,1,7,5,0.5584415584415584,0.5515294974508376,3,4,-0.36601456783199415,1,0
4,10,6,2,1,6,0.44155844155844154,0.5455669122890421,3,1,-0.2882926218095051,1,0
2,10,6,6,0,4,0.5661331086773378,0.5474660586589284,2,1,-1.1131613941712604,0,0
4,12,1,7,7,1,0.8275862068965517,0.5480694980694981,3,2,-0.07595259508154138,1,1
0,9,10,5,1,0,0.43450479233226835,0.5455669122890421,1,0,0.12405845920670756,0,0
1,0,9,6,5,2,0.7083333333333334,0.5497128426540671,0,4,0.43361336216148466,1,1
2,15,11,6,13,6,0.5813953488372093,0.5626168224299065,2,3,-1.1298220439092892,1,1
4,2,9,2,14,0,0.6066252587991718,0.5453419768373516,3,0,0.6487024110908078,1,0
4,6,7,7,16,2,0.631578947368421,0.5455669122890421,3,4,-0.5881843170940234,0,1
2,12,5,3,3,2,0.6862745098039216,0.5455669122890421,2,2,-0.767286301777833,1,1
4,22,6,2,1,4,0.5167785234899329,0.5455669122890421,3,1,0.44269338544650827,0,0
4,3,4,1,8,4,0.5555555555555556,0.5448619976625011,3,2,-0.5020487887706166,1,1
4,5,10,5,1,3,0.4803921568627451,0.5497128426540671,3,0,-0.1310994323497952,0,0
2,6,6,7,4,3,0.5585585585585585,0.5608365019011406,2,4,-0.48197267501408986,1,1
4,21,5,2,16,0,0.7777777777777778,0.5480694980694981,3,4,-0.05929194534351259,1,1
4,3,2,7,21,5,0.5283230510375772,0.5453419768373516,3,2,0.798648258733067,1,1
4,22,8,2,9,5,0.6447368421052632,0.5480694980694981,3,1,0.10731455203677537,1,1
2,13,11,2,9,1,0.7058823529411765,0.5515294974508376,2,3,-0.525956780326096,1,1
4,11,11,8,0,6,0.7307692307692307,0.5497128426540671,3,3,0.5235808957378147,0,0
2,22,6,6,20,1,0.6136363636363636,0.5626168224299065,2,1,-1.202462486930091,0,1
2,15,2,2,7,0,0.5669291338582677,0.5455669122890421,2,3,-1.1379857584489736,1,1
4,3,5,6,8,3,0.4926829268292683,0.5528726061615321,3,2,-0.9057363240092456,1,0
0,18,8,1,15,0,0.5925925925925926,0.5448619976625011,1,4,-0.5020487887706166,1,1
4,12,1,2,15,0,0.6398601398601399,0.5455669122890421,3,2,0.5364095402229203,1,1
4,18,8,2,15,4,0.5948717948717949,0.5455669122890421,3,4,-0.5881843170940234,1,1
4,11,3,7,2,3,0.5664939550949913,0.5480694980694981,3,3,-0.19257714324774294,1,1
2,22,9,1,2,5,0.46875,0.5480694980694981,2,1,-0.009309996129426202,1,1
1,17,8,6,20,1,0.9583333333333334,0.5455669122890421,0,1,-1.1213251087109448,1,1
4,22,7,2,5,3,0.6,0.5192743764172335,3,1,-0.6049282875744245,1,0
2,6,4,7,21,4,0.5970149253731343,0.5455669122890421,2,4,0.4739321037053123,1,1
